編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLSJKILFFAI58CC,37,195.55,住商用,鋼筋混凝土加強磚造,69年2月28日,三層,
RPRNMLTKKILFFAI78CC,40,269.48,住商用,見其他登記事項,66年1月14日,二層,
RPSNMLMLKILFFAI28CC,48,105.93,住家用,加強磚造,57年12月8日,二層,
RPTNMLNLKILFFAI58DC,34,86.87,住家用,鋼筋混凝土加強磚造,72年5月14日,二層,
RPPOMLKMKILFFAI97CC,43,73.89,住家用,鋼筋混凝土加強磚造,63年4月2日,二層,
RPPNMLLMKILFFAI97CC,20,65.97,住家用,鋼筋混凝土造,85年11月20日,三層,
RPUNMLKLKHMFFAI38DC,26,126.25,見其他登記事項,鋼筋混凝土造,80年4月26日,五層,
RPPNMLPLKHMFFAI38DC,19,84.41,住家用,鋼筋混凝土造,87年3月19日,二十二層,
